Season,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,id
2003,1125,25.208333333333336,55.0,8.291666666666668,22.65625,13.15625,18.854166666666664,10.760416666666668,23.333333333333336,16.53125,17.166666666666664,9.135416666666668,1.625,18.583333333333336,20031125
2003,1126,23.863636363636363,54.34090909090909,5.477272727272727,14.880681818181818,14.295454545454547,19.948863636363637,11.170454545454547,21.289772727272727,11.613636363636363,16.107954545454547,8.301136363636363,1.6647727272727273,19.653409090909093,20031126
2003,1127,23.975274725274723,57.19230769230769,7.637362637362637,21.98076923076923,10.771978021978022,15.956043956043956,11.692307692307693,24.082417582417584,12.662087912087912,15.087912087912088,6.456043956043956,6.4423076923076925,18.299450549450547,20031127
2003,1128,21.323529411764707,49.90196078431373,7.555555555555555,21.787581699346404,15.745098039215687,21.862745098039216,10.918300653594772,20.934640522875817,12.980392156862745,15.970588235294118,7.754901960784313,3.813725490196078,18.66013071895425,20031128
2003,1129,23.239583333333336,56.07291666666667,5.28125,17.40625,14.78125,21.041666666666664,11.09375,21.979166666666664,11.8125,14.395833333333332,6.697916666666666,3.8645833333333335,19.3125,20031129
2003,1130,27.494949494949495,60.128787878787875,5.840909090909091,17.686868686868685,17.21212121212121,25.2979797979798,14.116161616161616,21.843434343434346,16.575757575757574,13.419191919191919,6.858585858585858,2.916666666666667,19.396464646464647,20031130
2003,1131,23.125,55.525,6.425,19.575000000000003,13.225000000000001,18.0,11.325,23.65,13.325,13.525,5.6,3.125,20.525,20031131
2003,1132,21.428977272727273,48.09943181818181,6.204545454545455,16.795454545454547,18.22443181818182,24.676136363636363,8.491477272727273,22.278409090909093,12.994318181818182,16.43465909090909,7.238636363636363,2.5795454545454546,22.09943181818182,20031132
2003,1133,25.042929292929294,56.81060606060606,6.446969696969697,17.77020202020202,17.184343434343432,24.05808080808081,10.893939393939394,23.512626262626263,12.93939393939394,13.52020202020202,7.75,1.6616161616161615,20.03030303030303,20031133
2003,1135,24.018716577540108,53.02673796791444,6.358288770053475,17.585561497326204,17.68181818181818,24.13368983957219,9.858288770053477,23.085561497326204,14.27807486631016,16.1524064171123,7.529411764705882,3.7192513368983957,17.772727272727273,20031135
2003,1137,19.076923076923077,46.88205128205128,5.864102564102565,17.2,13.917948717948718,21.776923076923076,9.671794871794873,22.22820512820513,11.725641025641025,15.756410256410257,5.7846153846153845,2.1435897435897435,17.625641025641027,20031137
2003,1138,24.817391304347826,56.86086956521739,5.552173913043478,17.18695652173913,13.695652173913043,20.26086956521739,12.721739130434782,22.93913043478261,14.347826086956522,14.539130434782608,7.121739130434783,2.2782608695652176,22.121739130434783,20031138
2003,1139,23.645833333333336,51.74166666666667,8.529166666666667,22.55,10.791666666666668,15.541666666666666,8.2125,19.675,11.791666666666668,12.070833333333333,6.7625,1.9166666666666665,18.416666666666668,20031139
2003,1140,23.45108695652174,52.15217391304348,5.926630434782609,16.657608695652172,18.130434782608695,24.27173913043478,11.483695652173914,23.875,12.630434782608695,14.60054347826087,6.711956521739131,2.5516304347826084,22.342391304347828,20031140
2003,1141,24.72826086956522,52.742753623188406,6.27536231884058,18.32608695652174,17.942028985507246,24.06159420289855,11.108695652173914,22.31159420289855,14.036231884057973,18.39855072463768,6.757246376811594,3.692028985507246,22.333333333333336,20031141
2003,1142,23.561904761904763,55.621428571428574,6.426190476190476,20.28333333333333,13.842857142857142,19.333333333333336,11.523809523809524,23.292857142857144,12.416666666666668,15.802380952380954,6.923809523809524,3.802380952380952,19.435714285714287,20031142
2003,1143,27.160714285714285,60.24107142857143,6.711309523809524,18.06845238095238,12.139880952380953,18.080357142857142,11.863095238095237,23.139880952380953,15.458333333333334,13.964285714285715,6.303571428571429,2.741071428571429,17.80654761904762,20031143
2003,1144,25.43181818181818,53.98863636363636,6.772727272727273,17.340909090909093,14.647727272727273,20.886363636363637,8.829545454545455,21.238636363636363,17.05681818181818,15.181818181818182,7.136363636363637,3.0454545454545454,17.363636363636363,20031144
2003,1145,26.83888888888889,59.91111111111111,5.966666666666667,16.883333333333333,12.238888888888889,17.233333333333334,11.255555555555556,25.35,16.055555555555557,13.827777777777778,8.333333333333334,3.35,19.18888888888889,20031145
2003,1147,25.707142857142856,55.92142857142858,4.314285714285715,13.228571428571428,18.22142857142857,23.55,11.107142857142858,18.82857142857143,12.278571428571428,16.07142857142857,8.407142857142857,3.85,20.357142857142858,20031147
2003,1148,24.348717948717947,52.94102564102564,5.4051282051282055,14.448717948717949,13.05897435897436,17.5,11.523076923076923,21.746153846153845,11.464102564102564,15.474358974358974,5.8,1.6205128205128205,15.602564102564102,20031148
2003,1149,24.452380952380953,55.029761904761905,3.8154761904761907,13.672619047619047,12.476190476190478,16.636904761904763,10.744047619047619,21.30357142857143,12.482142857142858,14.553571428571429,9.863095238095237,3.238095238095238,19.24404761904762,20031149
2003,1150,24.016826923076923,60.11778846153846,8.033653846153847,23.872596153846153,12.98076923076923,20.478365384615387,14.680288461538462,23.408653846153847,14.757211538461538,13.584134615384615,8.617788461538462,2.1177884615384617,18.197115384615387,20031150
2003,1151,27.923976608187132,58.98245614035088,7.400584795321637,20.59356725146199,16.76608187134503,21.929824561403507,12.85672514619883,22.116959064327485,16.07309941520468,16.517543859649123,7.426900584795321,2.9853801169590644,18.918128654970758,20031151
2003,1152,25.074074074074076,55.94444444444444,4.481481481481481,13.166666666666668,10.555555555555557,18.35185185185185,12.018518518518519,22.185185185185183,13.685185185185185,15.61111111111111,7.703703703703704,2.5555555555555554,19.796296296296298,20031152
2003,1153,22.446524064171122,56.655080213903744,6.63903743315508,19.540106951871657,14.368983957219253,20.79946524064171,12.133689839572192,22.93850267379679,11.914438502673796,10.564171122994653,5.002673796791443,4.221925133689839,19.33957219251337,20031153
2003,1154,22.075,52.45,5.8,18.5,18.0,25.65,9.9,22.3,13.05,14.8,8.175,3.225,19.475,20031154
2003,1155,24.253846153846155,55.42307692307692,4.8128205128205135,13.946153846153845,14.494871794871795,22.05128205128205,13.394871794871795,22.28205128205128,12.417948717948718,13.592307692307692,7.115384615384615,2.6461538461538465,19.243589743589745,20031155
2003,1156,23.36931818181818,51.06818181818181,5.931818181818182,15.613636363636363,15.068181818181818,22.164772727272727,10.53409090909091,22.153409090909093,14.27840909090909,16.602272727272727,7.005681818181818,4.653409090909091,18.642045454545453,20031156
2003,1157,24.009090909090908,54.71212121212122,6.00909090909091,15.85757575757576,14.054545454545455,19.021212121212123,13.3,22.28181818181818,12.309090909090909,16.503030303030304,6.333333333333334,1.584848484848485,21.118181818181817,20031157
2003,1158,24.23051948051948,58.314935064935064,8.50974025974026,23.087662337662337,13.188311688311689,19.077922077922075,11.37012987012987,22.93181818181818,13.564935064935066,15.068181818181818,7.762987012987013,4.103896103896104,19.83116883116883,20031158
2003,1159,24.535714285714285,56.19047619047619,6.571428571428571,18.601190476190474,10.589285714285715,15.297619047619047,10.523809523809524,21.970238095238095,13.964285714285715,14.214285714285715,6.910714285714286,1.6964285714285714,19.136904761904763,20031159
2003,1160,26.495454545454542,62.02727272727273,4.7295454545454545,15.302272727272728,15.40909090909091,23.254545454545458,14.661363636363637,27.586363636363636,12.543181818181818,13.897727272727273,6.059090909090909,6.377272727272727,17.877272727272725,20031160
2003,1161,26.25339366515837,52.07013574660634,4.230769230769231,11.75339366515837,16.438914027149323,23.56561085972851,10.742081447963802,23.104072398190045,15.214932126696832,16.25339366515837,5.248868778280543,4.1787330316742075,20.78054298642534,20031161
2003,1162,16.96,45.22,6.4,19.79,12.469999999999999,17.61,9.24,21.34,10.07,14.51,5.33,3.7,18.83,20031162
2003,1163,28.42857142857143,61.317460317460316,5.634920634920634,15.912698412698411,14.103174603174603,21.214285714285715,14.452380952380953,26.817460317460316,14.626984126984127,16.238095238095237,5.634920634920635,7.26984126984127,18.825396825396826,20031163
2003,1164,21.572192513368982,48.224598930481285,4.657754010695188,11.28342245989305,11.911764705882353,16.21657754010695,9.205882352941178,19.914438502673796,9.401069518716579,14.802139037433154,7.505347593582888,2.122994652406417,15.588235294117647,20031164
2003,1165,21.666666666666664,48.986111111111114,6.548611111111111,18.208333333333336,12.38888888888889,19.416666666666668,9.01388888888889,22.875,13.67361111111111,15.715277777777779,7.5,2.083333333333333,18.42361111111111,20031165
2003,1166,27.10344827586207,57.474137931034484,7.6594827586206895,20.491379310344826,12.85344827586207,18.07758620689655,11.362068965517242,21.379310344827587,14.418103448275861,13.637931034482758,7.362068965517241,3.6120689655172415,17.90948275862069,20031166
2003,1168,22.957894736842107,51.60526315789474,4.839473684210526,13.460526315789473,13.021052631578947,19.939473684210526,12.242105263157896,20.210526315789473,11.905263157894737,13.492105263157896,5.947368421052632,1.513157894736842,17.597368421052632,20031168
2003,1169,24.44871794871795,54.38717948717949,6.092307692307692,17.05897435897436,15.394871794871795,21.746153846153845,12.379487179487178,22.297435897435896,12.869230769230768,17.05897435897436,8.607692307692307,1.9897435897435898,22.738461538461536,20031169
2003,1170,23.411764705882355,55.43048128342246,5.890374331550802,18.09893048128342,14.644385026737968,21.657754010695186,10.786096256684491,22.478609625668447,13.098930481283421,16.22994652406417,8.435828877005347,2.8609625668449197,21.5,20031170
2003,1171,21.037593984962406,48.82706766917293,8.736842105263158,22.55263157894737,10.646616541353383,15.597744360902254,6.796992481203008,22.36466165413534,14.451127819548871,12.289473684210527,6.233082706766917,2.398496240601504,18.078947368421055,20031171
2003,1172,26.185714285714287,59.042857142857144,9.0,23.75,14.271428571428572,18.50714285714286,12.057142857142857,27.95,15.857142857142858,18.82142857142857,5.592857142857143,1.6357142857142857,20.521428571428572,20031172
2003,1173,25.004166666666666,56.34166666666667,7.075,20.6,13.891666666666666,20.104166666666664,13.45,21.916666666666664,14.4125,13.108333333333334,5.466666666666667,2.8,18.858333333333334,20031173
2003,1174,24.15,59.32380952380952,6.973809523809524,20.72142857142857,13.192857142857143,18.688095238095237,11.083333333333332,24.316666666666666,13.99047619047619,13.459523809523809,7.930952380952381,3.716666666666667,19.18095238095238,20031174
2003,1175,21.675,49.8,6.458333333333334,17.90833333333333,11.441666666666666,16.683333333333334,10.733333333333334,19.116666666666667,11.866666666666667,13.858333333333334,6.65,3.2750000000000004,18.383333333333333,20031175
2003,1176,24.298039215686273,59.794117647058826,7.711764705882353,22.498039215686276,14.37843137254902,19.764705882352942,12.813725490196079,24.141176470588235,14.298039215686273,13.376470588235295,7.127450980392156,1.6745098039215685,19.29607843137255,20031176
2003,1177,23.166666666666664,53.02083333333333,4.28125,13.239583333333332,15.604166666666668,21.625,12.322916666666668,24.322916666666664,12.614583333333332,14.572916666666668,5.583333333333334,2.104166666666667,18.385416666666664,20031177
2003,1178,26.291666666666664,55.247549019607845,4.477941176470589,13.07843137254902,12.769607843137255,18.31862745098039,10.70343137254902,22.11764705882353,13.090686274509803,12.154411764705882,6.267156862745098,2.482843137254902,19.355392156862745,20031178
2003,1179,22.3875,48.525,5.6625,15.7125,16.0125,21.5,8.175,23.1,13.45,13.7875,4.3,1.6125,17.2375,20031179
2003,1180,23.88888888888889,56.765151515151516,6.1641414141414135,18.603535353535353,13.143939393939394,19.42171717171717,11.01010101010101,24.227272727272727,14.318181818181818,14.037878787878787,7.1186868686868685,4.80050505050505,18.477272727272727,20031180
2003,1181,26.604166666666664,61.458333333333336,7.395833333333334,22.5625,18.3125,26.541666666666664,14.354166666666668,21.5625,12.895833333333334,14.020833333333332,7.8125,4.270833333333333,23.166666666666664,20031181
2003,1182,23.8968253968254,52.08730158730158,5.380952380952381,14.476190476190476,14.976190476190474,21.626984126984127,11.0,22.27777777777778,12.404761904761905,19.26984126984127,7.007936507936508,3.587301587301587,18.92063492063492,20031182
2003,1183,27.669230769230772,61.756410256410255,6.848717948717948,17.823076923076925,15.46923076923077,20.215384615384615,12.094871794871796,22.953846153846154,16.302564102564105,12.976923076923077,6.417948717948718,2.0538461538461537,19.5025641025641,20031183
2003,1184,27.6218487394958,59.054621848739494,5.4789915966386555,15.945378151260503,16.605042016806724,23.42016806722689,10.840336134453782,22.441176470588236,15.323529411764707,14.294117647058822,7.882352941176471,2.3529411764705883,22.016806722689076,20031184
2003,1185,26.797619047619047,57.93452380952381,4.833333333333334,15.69047619047619,18.761904761904763,29.13095238095238,12.648809523809524,24.44642857142857,14.827380952380953,15.208333333333332,6.125,3.1726190476190474,21.726190476190474,20031185
2003,1186,23.691176470588236,51.45833333333333,4.735294117647059,13.71078431372549,16.79901960784314,23.17892156862745,9.33578431372549,22.784313725490193,14.553921568627452,17.16421568627451,7.477941176470588,2.6299019607843137,21.852941176470587,20031186
2003,1187,23.299999999999997,56.86666666666667,4.316666666666666,15.916666666666666,13.6,19.633333333333333,13.25,25.3,12.266666666666666,12.75,4.933333333333334,3.8,17.200000000000003,20031187
2003,1189,23.166666666666664,53.68333333333334,4.466666666666667,13.616666666666667,12.399999999999999,18.450000000000003,12.75,21.03333333333333,11.166666666666666,16.133333333333333,7.25,2.5666666666666664,18.916666666666668,20031189
2003,1190,27.955882352941174,62.10588235294118,5.238235294117647,15.847058823529412,17.441176470588236,23.61764705882353,13.979411764705883,23.411764705882355,13.741176470588236,18.732352941176472,10.826470588235296,4.897058823529411,19.658823529411762,20031190
2003,1191,24.09375,49.40625,5.916666666666666,14.96875,16.708333333333336,22.75,8.666666666666666,23.53125,15.90625,15.927083333333332,5.447916666666666,3.4791666666666665,19.697916666666664,20031191
2003,1192,25.345238095238095,58.088095238095235,8.45,24.109523809523807,13.252380952380953,18.795238095238098,10.076190476190476,21.195238095238096,13.973809523809523,14.588095238095239,5.976190476190476,2.3404761904761906,19.28333333333333,20031192
2003,1193,23.77751196172249,54.17703349282297,4.229665071770334,12.959330143540669,17.79665071770335,24.727272727272727,11.669856459330143,24.727272727272727,12.791866028708135,17.16267942583732,7.492822966507177,5.148325358851674,20.619617224880383,20031193
2003,1194,26.107142857142854,64.02380952380952,6.607142857142858,19.214285714285715,12.428571428571427,18.916666666666664,14.416666666666668,22.964285714285715,12.5,16.345238095238095,9.166666666666668,3.5476190476190474,22.44047619047619,20031194
2003,1196,25.74404761904762,55.37202380952381,8.083333333333332,21.425595238095237,12.419642857142858,17.74404761904762,10.369047619047619,23.55952380952381,15.157738095238095,13.806547619047619,6.994047619047619,3.8095238095238093,16.9375,20031196
2003,1197,23.264705882352942,54.575980392156865,8.125,21.375,15.96078431372549,23.779411764705884,13.394607843137255,24.235294117647058,11.132352941176471,17.534313725490193,6.985294117647059,2.0269607843137254,20.083333333333336,20031197
2003,1198,21.476190476190474,52.0,3.9047619047619047,11.571428571428571,14.452380952380953,23.714285714285715,13.523809523809524,22.333333333333332,9.904761904761905,15.714285714285715,8.30952380952381,2.071428571428571,18.142857142857142,20031198
2003,1199,24.83571428571429,57.30238095238095,6.430952380952381,19.264285714285712,12.183333333333334,18.15714285714286,10.640476190476189,24.066666666666666,13.964285714285715,14.904761904761905,9.495238095238095,4.511904761904762,18.892857142857142,20031199
2003,1200,25.384615384615387,56.07692307692308,8.538461538461538,20.51923076923077,12.192307692307693,19.71153846153846,11.25,23.576923076923077,12.51923076923077,16.557692307692307,8.846153846153847,3.6153846153846154,18.75,20031200
2003,1201,25.6625,58.0875,6.45,18.8625,13.225,18.825,13.2625,23.2875,14.2625,15.475,6.2875,4.0375,21.05,20031201
2003,1202,23.74331550802139,55.88770053475936,5.9171122994652405,17.489304812834224,12.882352941176471,18.425133689839573,12.526737967914439,23.024064171122994,13.005347593582886,14.33957219251337,7.021390374331551,2.9598930481283423,17.18983957219251,20031202
2003,1203,23.71813725490196,53.64460784313725,5.928921568627452,17.161764705882355,18.24019607843137,27.066176470588236,13.566176470588236,23.014705882352942,13.541666666666668,16.122549019607842,6.5661764705882355,3.122549019607843,20.19607843137255,20031203
2003,1204,27.692307692307693,60.34615384615385,6.153846153846153,17.307692307692307,14.038461538461537,21.884615384615387,13.5,22.923076923076923,13.615384615384617,15.807692307692307,7.384615384615385,3.6923076923076925,19.423076923076923,20031204
2003,1205,26.666666666666664,64.14583333333333,8.291666666666666,25.9375,9.145833333333332,12.208333333333332,12.625,26.479166666666664,16.8125,14.604166666666666,6.958333333333334,4.020833333333333,16.375,20031205
2003,1206,22.489583333333336,53.94791666666667,4.239583333333333,14.447916666666668,13.916666666666668,20.614583333333336,13.052083333333332,23.229166666666664,11.260416666666668,15.8125,7.5625,2.0729166666666665,17.208333333333336,20031206
2003,1207,26.38095238095238,61.502380952380946,4.680952380952381,14.345238095238095,18.785714285714285,25.614285714285714,14.054761904761904,25.461904761904762,15.469047619047618,15.916666666666666,9.383333333333333,6.309523809523809,22.34047619047619,20031207
2003,1208,28.11513157894737,61.713815789473685,6.391447368421053,17.121710526315788,14.483552631578947,20.50657894736842,13.013157894736842,23.371710526315788,17.404605263157897,11.467105263157894,7.519736842105264,4.118421052631579,17.565789473684212,20031208
2003,1209,26.687179487179485,58.56923076923077,6.105128205128205,18.105128205128203,13.910256410256409,19.592307692307692,11.410256410256409,22.28974358974359,13.379487179487178,14.54102564102564,7.6641025641025635,4.98974358974359,17.066666666666666,20031209
2003,1210,27.035714285714285,60.535714285714285,5.678571428571429,16.357142857142858,14.321428571428571,21.142857142857146,14.035714285714285,24.75,15.571428571428571,15.178571428571429,8.071428571428571,5.357142857142858,18.57142857142857,20031210
2003,1211,25.51358695652174,55.548913043478265,7.108695652173913,19.410326086956523,17.60326086956522,24.190217391304348,11.589673913043478,24.483695652173914,15.377717391304348,14.328804347826086,6.421195652173913,3.6739130434782608,19.086956521739133,20031211
2003,1212,27.06111111111111,62.46666666666667,6.477777777777778,18.56111111111111,12.86111111111111,18.36111111111111,11.727777777777778,26.12222222222222,13.894444444444446,15.927777777777779,5.85,4.083333333333333,19.416666666666664,20031212
2003,1214,25.129186602870814,56.24401913875598,5.889952153110048,18.464114832535884,14.24401913875598,21.89712918660287,12.870813397129186,23.157894736842103,14.34688995215311,18.050239234449762,8.514354066985646,3.5717703349282295,23.361244019138756,20031214
2003,1216,23.197435897435895,56.05384615384615,4.956410256410257,14.825641025641026,12.74102564102564,20.03846153846154,13.941025641025641,22.52820512820513,11.905128205128204,14.056410256410256,7.2384615384615385,2.2948717948717947,18.933333333333334,20031216
2003,1217,25.51212121212121,59.38787878787879,7.787878787878788,20.806060606060605,12.157575757575756,17.939393939393938,13.054545454545455,25.184848484848487,15.487878787878788,16.933333333333334,7.6060606060606055,2.418181818181818,20.054545454545455,20031217
2003,1218,24.343434343434346,54.63383838383838,5.204545454545455,15.083333333333332,13.883838383838384,20.315656565656564,11.15909090909091,22.38888888888889,15.752525252525253,14.742424242424242,6.656565656565657,3.1717171717171717,17.977272727272727,20031218
2003,1219,25.95,56.082142857142856,5.507142857142857,15.778571428571428,13.542857142857144,21.014285714285712,11.557142857142857,23.042857142857144,12.946428571428571,15.614285714285714,7.646428571428571,2.1392857142857142,18.40714285714286,20031219
2003,1220,23.86607142857143,56.99404761904762,6.997023809523809,21.06547619047619,11.31547619047619,19.032738095238095,15.154761904761905,26.202380952380953,13.9375,17.598214285714285,5.476190476190476,3.3779761904761907,19.785714285714285,20031220
2003,1221,22.545,53.575,5.18,16.435,14.625,20.82,11.725,22.814999999999998,14.085,14.695,8.19,4.385,18.955,20031221
2003,1222,21.6125,51.9125,5.8875,18.2875,10.6,15.225,10.875,26.6125,11.375,16.5125,5.225,4.4875,15.675,20031222
2003,1224,26.226244343891402,59.828054298642535,5.981900452488688,16.96153846153846,15.547511312217194,22.468325791855204,14.192307692307693,20.717194570135746,11.355203619909503,15.104072398190045,7.882352941176471,2.6945701357466065,18.986425339366516,20031224
2003,1225,22.191666666666666,53.53333333333333,5.366666666666667,16.09166666666667,12.558333333333334,17.9,11.858333333333334,22.883333333333333,12.1,13.7,6.033333333333333,3.0583333333333336,16.591666666666665,20031225
2003,1226,25.86813186813187,58.252747252747255,5.521978021978022,16.206043956043956,13.489010989010989,20.92857142857143,11.23076923076923,22.645604395604394,14.346153846153847,14.956043956043956,8.052197802197803,3.4423076923076925,19.82967032967033,20031226
2003,1227,26.976190476190474,59.19940476190476,6.092261904761905,15.806547619047619,12.169642857142858,20.99107142857143,13.666666666666668,23.61904761904762,15.342261904761905,12.202380952380953,5.925595238095238,3.330357142857143,20.160714285714285,20031227
2003,1228,25.4375,55.625,7.145833333333334,20.666666666666664,13.25,18.4375,9.145833333333332,25.4375,16.729166666666668,13.229166666666668,6.3125,3.375,20.708333333333332,20031228
2003,1229,24.44345238095238,53.598214285714285,6.526785714285714,14.616071428571429,11.00297619047619,15.785714285714285,9.833333333333332,22.75892857142857,12.24702380952381,14.827380952380953,6.273809523809524,2.517857142857143,17.88392857142857,20031229
2003,1231,23.0,54.41666666666667,7.325,21.516666666666666,15.566666666666666,21.916666666666664,11.008333333333333,24.78333333333333,13.35,11.733333333333334,4.25,5.075,18.45,20031231
2003,1232,22.473214285714285,53.30952380952381,4.997023809523809,13.595238095238095,10.62797619047619,15.529761904761905,9.958333333333332,21.958333333333336,13.351190476190476,12.550595238095237,6.636904761904762,2.6517857142857144,18.148809523809526,20031232
2003,1233,25.651960784313722,56.45833333333333,5.629901960784314,15.75,16.982843137254903,23.637254901960784,11.129901960784313,23.808823529411764,15.965686274509803,15.428921568627452,8.16421568627451,4.269607843137255,20.752450980392158,20031233
2003,1234,24.22820512820513,54.21538461538462,4.7846153846153845,16.725641025641025,16.151282051282053,22.48205128205128,11.341025641025642,24.93076923076923,14.417948717948718,15.048717948717949,6.5025641025641026,3.948717948717949,17.830769230769228,20031234
2003,1235,26.125641025641023,57.756410256410255,5.717948717948718,14.910256410256409,11.848717948717947,17.546153846153846,11.364102564102565,25.135897435897437,11.74871794871795,13.687179487179488,5.435897435897436,5.4051282051282055,18.71794871794872,20031235
2003,1236,24.43611111111111,55.68888888888889,6.838888888888889,20.28333333333333,14.858333333333334,21.28333333333333,9.247222222222224,23.994444444444447,14.102777777777778,14.92222222222222,8.091666666666667,3.1166666666666667,19.125,20031236
2003,1237,24.101214574898783,54.19028340080972,6.3603238866396765,18.43927125506073,15.712550607287449,22.5748987854251,11.894736842105264,20.763157894736842,12.854251012145749,16.21255060728745,8.0,1.7813765182186234,19.714574898785425,20031237
2003,1238,24.566666666666666,57.294444444444444,6.544444444444444,19.505555555555553,16.255555555555553,23.655555555555555,9.872222222222224,24.16111111111111,14.216666666666669,16.03888888888889,9.916666666666668,2.638888888888889,21.544444444444444,20031238
2003,1239,24.229166666666664,55.23958333333333,4.833333333333334,15.395833333333332,13.364583333333334,20.020833333333336,12.34375,23.90625,12.15625,17.260416666666664,6.760416666666666,5.302083333333334,16.677083333333336,20031239
2003,1240,25.492105263157896,58.34736842105263,7.4605263157894735,21.073684210526316,13.310526315789474,20.010526315789477,12.534210526315789,20.621052631578948,14.163157894736843,15.223684210526315,9.586842105263157,2.663157894736842,21.53684210526316,20031240
2003,1241,24.142156862745097,55.821078431372555,6.272058823529411,18.872549019607842,12.681372549019608,18.808823529411764,11.541666666666668,22.870098039215687,12.855392156862745,14.901960784313726,6.1568627450980395,5.431372549019608,19.700980392156865,20031241
2003,1242,28.065217391304348,62.44409937888199,4.62111801242236,14.58385093167702,15.795031055900623,23.888198757763973,14.79192546583851,26.23913043478261,15.186335403726709,15.332298136645964,8.993788819875776,4.487577639751553,17.698757763975156,20031242
